"","id","state","city","lat","long"
"1450",1450,"CA","Irvine,",36.778261,-119.417932
"1451",1451,"NE","Valley,",41.492537,-99.901813
"1452",1452,"GA","Atlanta,",32.157435,-82.907123
"1453",1453,NA,NA,NA,NA
"1454",1454,"VA","Deloitte,",37.431573,-78.656894
"1455",1455,"MS","VB6Applications",32.354668,-89.398528
"1456",1456,NA,NA,NA,NA
"1457",1457,"AL","Birmingham,",32.318231,-86.902298
"1458",1458,NA,NA,NA,NA
"1459",1459,NA,NA,NA,NA
"1460",1460,"NY","Utica,",43.299428,-74.217933
"1461",1461,NA,NA,NA,NA
"1462",1462,NA,NA,NA,NA
"1463",1463,NA,NA,NA,NA
"1464",1464,NA,NA,NA,NA
"1465",1465,NA,NA,NA,NA
"1466",1466,"CA","Jose,",36.778261,-119.417932
"1467",1467,"PA","Hill,",41.203322,-77.194525
"1468",1468,"CA","Jose,",36.778261,-119.417932
"1469",1469,"PA","Lewisburg,",41.203322,-77.194525
"1470",1470,"PA","Pittsburgh,",41.203322,-77.194525
"1471",1471,"NJ","Weehawken,",40.058324,-74.405661
"1472",1472,"WA","Seattle,",47.751074,-120.740139
"1473",1473,NA,NA,NA,NA
"1474",1474,"CA","Angeles,",36.778261,-119.417932
"1475",1475,"AZ","Phoenix,",34.048928,-111.093731
"1476",1476,"AR","Paragould,",35.20105,-91.831833
"1477",1477,NA,NA,NA,NA
"1478",1478,"NY","York,",43.299428,-74.217933
"1479",1479,"MD","Hanover,",39.045755,-76.641271
"1480",1480,"NH","Portsmouth,",43.193852,-71.572395
"1481",1481,"NJ","Newark,",40.058324,-74.405661
"1482",1482,"MO","City,",37.964253,-91.831833
"1483",1483,"OH","Columbus,",40.417287,-82.907123
"1484",1484,"MI","Clinton,",44.314844,-85.602364
"1485",1485,"NY","York,",43.299428,-74.217933
"1486",1486,NA,NA,NA,NA
"1487",1487,NA,NA,NA,NA
"1488",1488,"NY","York,",43.299428,-74.217933
"1489",1489,"CA","Sunnyvale,",36.778261,-119.417932
"1490",1490,NA,NA,NA,NA
"1491",1491,NA,NA,NA,NA
"1492",1492,NA,NA,NA,NA
"1493",1493,NA,NA,NA,NA
"1494",1494,"FL","Lauderdale,",27.664827,-81.515754
"1495",1495,"MI","Detroit,",44.314844,-85.602364
"1496",1496,NA,NA,NA,NA
"1497",1497,NA,NA,NA,NA
"1498",1498,NA,NA,NA,NA
"1499",1499,NA,NA,NA,NA
"1500",1500,"CA","Jose,",36.778261,-119.417932
"1501",1501,NA,NA,NA,NA
"1502",1502,"CO","Jose,",39.550051,-105.782067
"1503",1503,"DE","Wilmington,",38.910832,-75.52767
"1504",1504,"VA","McLean,",37.431573,-78.656894
"1505",1505,"IL","Chicago,",40.633125,-89.398528
"1506",1506,NA,NA,NA,NA
"1507",1507,"GA","Atlanta,",32.157435,-82.907123
"1508",1508,NA,NA,NA,NA
"1509",1509,NA,NA,NA,NA
"1510",1510,"CA","Cupertino,",36.778261,-119.417932
"1511",1511,NA,NA,NA,NA
"1512",1512,NA,NA,NA,NA
"1513",1513,"CA","Angeles,",36.778261,-119.417932
"1514",1514,"GA","Griffin,",32.157435,-82.907123
"1515",1515,NA,NA,NA,NA
"1516",1516,"VA","Richmond,",37.431573,-78.656894
"1517",1517,"NY","Kingston,",43.299428,-74.217933
"1518",1518,"OH","Wpafb,",40.417287,-82.907123
"1519",1519,"GA","Alpharetta,",32.157435,-82.907123
"1520",1520,NA,NA,NA,NA
"1521",1521,"CA","Mateo,",36.778261,-119.417932
"1522",1522,NA,NA,NA,NA
"1523",1523,NA,NA,NA,NA
"1524",1524,"GA","Valdosta,",32.157435,-82.907123
"1525",1525,"IA","Ankeny,",41.878003,-93.097702
"1526",1526,"NC","Raleigh,",35.759573,-79.0193
"1527",1527,NA,NA,NA,NA
"1528",1528,"IL","Chicago,",40.633125,-89.398528
"1529",1529,NA,NA,NA,NA
"1530",1530,"MA","Boston,",42.407211,-71.382437
"1531",1531,NA,NA,NA,NA
"1532",1532,"FL","Beach,",27.664827,-81.515754
"1533",1533,"MS","-",32.354668,-89.398528
"1534",1534,NA,NA,NA,NA
"1535",1535,"WI","Madison,",43.78444,-88.787868
"1536",1536,NA,NA,NA,NA
"1537",1537,"SC","Aiken,",33.836081,-81.163725
"1538",1538,"NY","Manhattan,",43.299428,-74.217933
"1539",1539,NA,NA,NA,NA
"1540",1540,"CA","View,",36.778261,-119.417932
"1541",1541,"MN","Minneapolis,",46.729553,-94.6859
"1542",1542,NA,NA,NA,NA
"1543",1543,NA,NA,NA,NA
"1544",1544,NA,NA,NA,NA
"1545",1545,NA,NA,NA,NA
"1546",1546,"NY","Albany,",43.299428,-74.217933
"1547",1547,"IL","Chicago,",40.633125,-89.398528
"1548",1548,"CA","Jose,",36.778261,-119.417932
"1549",1549,"CA","Altos,",36.778261,-119.417932
"1550",1550,"GA","Woodstock,",32.157435,-82.907123
"1551",1551,NA,NA,NA,NA
"1552",1552,"PA","Moosic,",41.203322,-77.194525
"1553",1553,NA,NA,NA,NA
"1554",1554,"IL","Chicago,",40.633125,-89.398528
"1555",1555,"NJ","Princeton,",40.058324,-74.405661
"1556",1556,"MS","Applications:",32.354668,-89.398528
"1557",1557,"NY","Albany,",43.299428,-74.217933
"1558",1558,"CA","Irvine,",36.778261,-119.417932
"1559",1559,"CA","Pleasanton,",36.778261,-119.417932
"1560",1560,"CA","Duarte,",36.778261,-119.417932
"1561",1561,"NC","Hill,",35.759573,-79.0193
"1562",1562,NA,NA,NA,NA
"1563",1563,"CA","Stanton,",36.778261,-119.417932
"1564",1564,NA,NA,NA,NA
"1565",1565,NA,NA,NA,NA
"1566",1566,"CA","City,",36.778261,-119.417932
"1567",1567,"NY","Hudson,",43.299428,-74.217933
"1568",1568,"NY","York,",43.299428,-74.217933
"1569",1569,"WA","Bellevue,",47.751074,-120.740139
"1570",1570,"DC","Washington,",38.905985,-77.033418
"1571",1571,"VA","Church,",37.431573,-78.656894
"1572",1572,"NJ","Hoboken,",40.058324,-74.405661
"1573",1573,NA,NA,NA,NA
"1574",1574,"AR","Bentonville,",35.20105,-91.831833
"1575",1575,"IL","Chicago,",40.633125,-89.398528
"1576",1576,"IL","Chicago,",40.633125,-89.398528
"1577",1577,NA,NA,NA,NA
"1578",1578,"MI","Saginaw,",44.314844,-85.602364
"1579",1579,NA,NA,NA,NA
"1580",1580,"VA","Richmond,",37.431573,-78.656894
"1581",1581,"VA","Developer",37.431573,-78.656894
"1582",1582,NA,NA,NA,NA
"1583",1583,"WA","Seattle,",47.751074,-120.740139
"1584",1584,"GA","Valdosta,",32.157435,-82.907123
"1585",1585,"OR","Portland,",43.804133,-120.554201
"1586",1586,"OH","Columbus,",40.417287,-82.907123
"1587",1587,NA,NA,NA,NA
"1588",1588,NA,NA,NA,NA
"1589",1589,NA,NA,NA,NA
"1590",1590,NA,NA,NA,NA
"1591",1591,"IL","Chicago,",40.633125,-89.398528
"1592",1592,NA,NA,NA,NA
"1593",1593,"CA","Beach,",36.778261,-119.417932
"1594",1594,"CA","Johannesburg,",36.778261,-119.417932
"1595",1595,"MA","Boston,",42.407211,-71.382437
"1596",1596,"NJ","Princeton,",40.058324,-74.405661
"1597",1597,"CA","Diego,",36.778261,-119.417932
"1598",1598,"LA","Lacombe,",31.244823,-92.145024
"1599",1599,NA,NA,NA,NA
"1600",1600,"FL","Orlando,",27.664827,-81.515754
"1601",1601,"FL","Sarasota,",27.664827,-81.515754
"1602",1602,"CA","Francisco,",36.778261,-119.417932
"1603",1603,"CA","Redlands,",36.778261,-119.417932
"1604",1604,"PA","Canonsburg,",41.203322,-77.194525
"1605",1605,"MN","Minneapolis,",46.729553,-94.6859
"1606",1606,"CA","Irvine,",36.778261,-119.417932
"1607",1607,"NY","York,",43.299428,-74.217933
"1608",1608,"NC","Durham,",35.759573,-79.0193
"1609",1609,"FL","Jacksonville,",27.664827,-81.515754
"1610",1610,NA,NA,NA,NA
"1611",1611,"NY","York,",43.299428,-74.217933
"1612",1612,"CA","Diego,",36.778261,-119.417932
"1613",1613,"NY","York,",43.299428,-74.217933
"1614",1614,NA,NA,NA,NA
"1615",1615,"IL","Bolingbrook,",40.633125,-89.398528
"1616",1616,"CA","Clara,",36.778261,-119.417932
"1617",1617,NA,NA,NA,NA
"1618",1618,"WI","Madison,",43.78444,-88.787868
"1619",1619,"NY","York,",43.299428,-74.217933
"1620",1620,"IL","Chicago,",40.633125,-89.398528
"1621",1621,"AZ","Phoenix,",34.048928,-111.093731
"1622",1622,NA,NA,NA,NA
"1623",1623,"CA","Fremont,",36.778261,-119.417932
"1624",1624,"IN","Camel,",40.551217,-85.602364
"1625",1625,NA,NA,NA,NA
"1626",1626,"MA","Boston,",42.407211,-71.382437
"1627",1627,NA,NA,NA,NA
"1628",1628,"OK","ulsa,",35.007752,-97.092877
"1629",1629,"MI","Arbor,",44.314844,-85.602364
"1630",1630,NA,NA,NA,NA
"1631",1631,"FL","Petersburg,",27.664827,-81.515754
"1632",1632,NA,NA,NA,NA
"1633",1633,"MA","Cambridge,",42.407211,-71.382437
"1634",1634,NA,NA,NA,NA
"1635",1635,"MD","imonium,",39.045755,-76.641271
"1636",1636,"IA","Moines,",41.878003,-93.097702
"1637",1637,NA,NA,NA,NA
"1638",1638,NA,NA,NA,NA
"1639",1639,"SC","Greenville,",33.836081,-81.163725
"1640",1640,NA,NA,NA,NA
"1641",1641,"NY","Ithaca,",43.299428,-74.217933
"1642",1642,"MA","Boston,",42.407211,-71.382437
"1643",1643,"MA","Waltham,",42.407211,-71.382437
"1644",1644,"VA","Arlington,",37.431573,-78.656894
"1645",1645,"NY","York,",43.299428,-74.217933
"1646",1646,"MO","Branson,",37.964253,-91.831833
"1647",1647,"OR","Portland,",43.804133,-120.554201
"1648",1648,"KS","Lenexa,",39.011902,-98.484246
"1649",1649,"NC","Raleigh,",35.759573,-79.0193
"1650",1650,"CA","Francisco,",36.778261,-119.417932
"1651",1651,"NJ","City,",40.058324,-74.405661
"1652",1652,NA,NA,NA,NA
"1653",1653,"NM","Alamos,",34.97273,-105.032363
"1654",1654,"DC","Washington,",38.905985,-77.033418
"1655",1655,NA,NA,NA,NA
"1656",1656,"IL","Chicago,",40.633125,-89.398528
"1657",1657,NA,NA,NA,NA
"1658",1658,"CA","Redlands,",36.778261,-119.417932
"1659",1659,NA,NA,NA,NA
"1660",1660,"MA","Burlington,",42.407211,-71.382437
"1661",1661,"NY","Rochester,",43.299428,-74.217933
"1662",1662,"CA","Angeles,",36.778261,-119.417932
"1663",1663,NA,NA,NA,NA
"1664",1664,NA,NA,NA,NA
"1665",1665,"NJ","Brunswick,",40.058324,-74.405661
"1666",1666,NA,NA,NA,NA
"1667",1667,"NY","Syracuse,",43.299428,-74.217933
"1668",1668,"OH","oledo,",40.417287,-82.907123
"1669",1669,"IA","the",41.878003,-93.097702
"1670",1670,"NJ","Wireless,",40.058324,-74.405661
"1671",1671,"FL","Bay,",27.664827,-81.515754
"1672",1672,NA,NA,NA,NA
"1673",1673,NA,NA,NA,NA
"1674",1674,"CO","Englewood,",39.550051,-105.782067
"1675",1675,"FL","Orlando,",27.664827,-81.515754
"1676",1676,NA,NA,NA,NA
"1677",1677,NA,NA,NA,NA
"1678",1678,"MI","Arbor,",44.314844,-85.602364
"1679",1679,"CA","Cruz,",36.778261,-119.417932
"1680",1680,"MA","Boston,",42.407211,-71.382437
"1681",1681,"CA","emecula,",36.778261,-119.417932
"1682",1682,NA,NA,NA,NA
"1683",1683,"MA","Lowell,",42.407211,-71.382437
"1684",1684,"WA","Seattle,",47.751074,-120.740139
"1685",1685,NA,NA,NA,NA
"1686",1686,NA,NA,NA,NA
"1687",1687,NA,NA,NA,NA
"1688",1688,NA,NA,NA,NA
"1689",1689,"MD","and",39.045755,-76.641271
"1690",1690,"FL","Orlando,",27.664827,-81.515754
"1691",1691,NA,NA,NA,NA
"1692",1692,NA,NA,NA,NA
"1693",1693,"CA","Burbank,",36.778261,-119.417932
"1694",1694,"NY","York,",43.299428,-74.217933
"1695",1695,"PA","Bell,",41.203322,-77.194525
"1696",1696,"VA","Christiansburg,",37.431573,-78.656894
"1697",1697,NA,NA,NA,NA
"1698",1698,"NY","Hill,",43.299428,-74.217933
"1699",1699,NA,NA,NA,NA
"1700",1700,"LA","Zachary,",31.244823,-92.145024
"1701",1701,"CA","Francisco,",36.778261,-119.417932
"1702",1702,NA,NA,NA,NA
"1703",1703,"GA","Atlanta,",32.157435,-82.907123
"1704",1704,NA,NA,NA,NA
"1705",1705,"MD","Columbia,",39.045755,-76.641271
"1706",1706,"PA","Middletown,",41.203322,-77.194525
"1707",1707,"OR","Portland,",43.804133,-120.554201
"1708",1708,NA,NA,NA,NA
"1709",1709,NA,NA,NA,NA
"1710",1710,"RI","Providence,",41.580095,-71.477429
"1711",1711,"GA","Alpharetta,",32.157435,-82.907123
"1712",1712,"NJ","Park,",40.058324,-74.405661
"1713",1713,"PA","Easton,",41.203322,-77.194525
"1714",1714,"NY","York,",43.299428,-74.217933
"1715",1715,NA,NA,NA,NA
"1716",1716,"CA","Park,",36.778261,-119.417932
"1717",1717,"ME","China,",45.253783,-69.445469
"1718",1718,"CA","Alto,",36.778261,-119.417932
"1719",1719,"OR","Salem,",43.804133,-120.554201
"1720",1720,NA,NA,NA,NA
"1721",1721,"MS","in",32.354668,-89.398528
"1722",1722,"NY","York,",43.299428,-74.217933
"1723",1723,"MO","Louis,",37.964253,-91.831833
"1724",1724,"MA","Marlborough,",42.407211,-71.382437
"1725",1725,"IN","-",40.551217,-85.602364
"1726",1726,"NY","York,",43.299428,-74.217933
"1727",1727,NA,NA,NA,NA
"1728",1728,"CA","Cupertino,",36.778261,-119.417932
"1729",1729,NA,NA,NA,NA
"1730",1730,NA,NA,NA,NA
"1731",1731,NA,NA,NA,NA
"1732",1732,NA,NA,NA,NA
"1733",1733,"VA","McLean,",37.431573,-78.656894
"1734",1734,NA,NA,NA,NA
"1735",1735,NA,NA,NA,NA
"1736",1736,"KS","Wichita,",39.011902,-98.484246
"1737",1737,"VA","Herndon,",37.431573,-78.656894
"1738",1738,"MA","Boston,",42.407211,-71.382437
"1739",1739,"CA","Diego,",36.778261,-119.417932
"1740",1740,"IL","Chicago,",40.633125,-89.398528
"1741",1741,NA,NA,NA,NA
"1742",1742,"IA","Moines,",41.878003,-93.097702
"1743",1743,NA,NA,NA,NA
"1744",1744,NA,NA,NA,NA
"1745",1745,NA,NA,NA,NA
"1746",1746,NA,NA,NA,NA
"1747",1747,NA,NA,NA,NA
"1748",1748,"IA","City,",41.878003,-93.097702
"1749",1749,"FL","Jacksonville,",27.664827,-81.515754
"1750",1750,"NY","Ithaca,",43.299428,-74.217933
"1751",1751,NA,NA,NA,NA
"1752",1752,"MA","Boston,",42.407211,-71.382437
"1753",1753,"ID","Intern",44.068202,-114.742041
"1754",1754,"GA","Stockbridge,",32.157435,-82.907123
"1755",1755,"CA","Campbell,",36.778261,-119.417932
"1756",1756,"CA","Sunnyvale,",36.778261,-119.417932
"1757",1757,"CA","Francisco,",36.778261,-119.417932
"1758",1758,"CA","Jose,",36.778261,-119.417932
"1759",1759,"MA","Boston,",42.407211,-71.382437
"1760",1760,NA,NA,NA,NA
"1761",1761,"IL","Naperville,",40.633125,-89.398528
"1762",1762,"NJ","Conferencing,",40.058324,-74.405661
"1763",1763,NA,NA,NA,NA
"1764",1764,"CA","Jose,",36.778261,-119.417932
"1765",1765,NA,NA,NA,NA
"1766",1766,NA,NA,NA,NA
"1767",1767,NA,NA,NA,NA
"1768",1768,"CA","Diego,",36.778261,-119.417932
"1769",1769,NA,NA,NA,NA
"1770",1770,"PA","Philadelphia,",41.203322,-77.194525
"1771",1771,"CA","Diego,",36.778261,-119.417932
"1772",1772,NA,NA,NA,NA
"1773",1773,NA,NA,NA,NA
"1774",1774,NA,NA,NA,NA
"1775",1775,"MD","Hanover,",39.045755,-76.641271
"1776",1776,"NY","Brook,",43.299428,-74.217933
"1777",1777,"NY","York,",43.299428,-74.217933
"1778",1778,NA,NA,NA,NA
"1779",1779,"NY","Paribas,",43.299428,-74.217933
"1780",1780,"GA","Atlanta,",32.157435,-82.907123
"1781",1781,NA,NA,NA,NA
"1782",1782,NA,NA,NA,NA
"1783",1783,"MS","using",32.354668,-89.398528
"1784",1784,"OH","Dayton,",40.417287,-82.907123
"1785",1785,NA,NA,NA,NA
"1786",1786,"MS","8,",32.354668,-89.398528
"1787",1787,"IL","Chicago,",40.633125,-89.398528
"1788",1788,"CA","Mesa,",36.778261,-119.417932
"1789",1789,"CA","Fremont,",36.778261,-119.417932
"1790",1790,NA,NA,NA,NA
"1791",1791,"IL","Chicago,",40.633125,-89.398528
"1792",1792,"IN","Indianapolis,",40.551217,-85.602364
"1793",1793,"MN","Minneapolis,",46.729553,-94.6859
"1794",1794,"PA","Pittsburgh,",41.203322,-77.194525
"1795",1795,"NJ","Bank,",40.058324,-74.405661
"1796",1796,"MD","Bowie,",39.045755,-76.641271
"1797",1797,"MN","Prairie,",46.729553,-94.6859
"1798",1798,NA,NA,NA,NA
"1799",1799,"NY","Brooklyn,",43.299428,-74.217933
"1800",1800,NA,NA,NA,NA
"1801",1801,"AZ","empe,",34.048928,-111.093731
"1802",1802,NA,NA,NA,NA
"1803",1803,"NY","Brooklyn,",43.299428,-74.217933
"1804",1804,"NY","Webster,",43.299428,-74.217933
"1805",1805,"NY","Brooklyn,",43.299428,-74.217933
"1806",1806,"DE","Newark,",38.910832,-75.52767
"1807",1807,NA,NA,NA,NA
"1808",1808,NA,NA,NA,NA
"1809",1809,NA,NA,NA,NA
"1810",1810,"NY","York,",43.299428,-74.217933
"1811",1811,"CA","Fremont,",36.778261,-119.417932
"1812",1812,NA,NA,NA,NA
"1813",1813,"CA","Alto,",36.778261,-119.417932
"1814",1814,"PA","Philadelphia,",41.203322,-77.194525
"1815",1815,"NY","Consultant",43.299428,-74.217933
"1816",1816,"GA","Atlanta,",32.157435,-82.907123
"1817",1817,"MA","Boston,",42.407211,-71.382437
"1818",1818,"MA","Waltham,",42.407211,-71.382437
"1819",1819,"CA","Sacramento,",36.778261,-119.417932
"1820",1820,"IL","Chicago,",40.633125,-89.398528
"1821",1821,NA,NA,NA,NA
"1822",1822,"NJ","Edison,",40.058324,-74.405661
"1823",1823,"IA","Rapids,",41.878003,-93.097702
"1824",1824,"CA","View,",36.778261,-119.417932
"1825",1825,NA,NA,NA,NA
"1826",1826,NA,NA,NA,NA
"1827",1827,"MS","as",32.354668,-89.398528
"1828",1828,"CA","Diego,",36.778261,-119.417932
"1829",1829,"NY","York,",43.299428,-74.217933
"1830",1830,"MN","Minneapolis,",46.729553,-94.6859
"1831",1831,NA,NA,NA,NA
"1832",1832,NA,NA,NA,NA
"1833",1833,NA,NA,NA,NA
"1834",1834,"NY","York,",43.299428,-74.217933
"1835",1835,"VA","Chantilly,",37.431573,-78.656894
"1836",1836,"MD","Annapolis,",39.045755,-76.641271
"1837",1837,"KS","Wichita,",39.011902,-98.484246
"1838",1838,NA,NA,NA,NA
"1839",1839,"CA","CCJPA,",36.778261,-119.417932
"1840",1840,"ID","order",44.068202,-114.742041
"1841",1841,"CA","Intern",36.778261,-119.417932
"1842",1842,"PA","Pittsburgh,",41.203322,-77.194525
"1843",1843,"VA","Reston,",37.431573,-78.656894
"1844",1844,NA,NA,NA,NA
"1845",1845,"MA","Boston,",42.407211,-71.382437
"1846",1846,NA,NA,NA,NA
"1847",1847,"CA","Irwin,",36.778261,-119.417932
"1848",1848,"NY","Poughkeepsie,",43.299428,-74.217933
"1849",1849,"OR","Portland,",43.804133,-120.554201
"1850",1850,"CA","Gatos,",36.778261,-119.417932
"1851",1851,"DE","Developer",38.910832,-75.52767
"1852",1852,NA,NA,NA,NA
"1853",1853,"CA","Francisco,",36.778261,-119.417932
"1854",1854,"NY","York,",43.299428,-74.217933
"1855",1855,"NY","York,",43.299428,-74.217933
"1856",1856,NA,NA,NA,NA
"1857",1857,"CA","Alto,",36.778261,-119.417932
"1858",1858,NA,NA,NA,NA
"1859",1859,NA,NA,NA,NA
"1860",1860,"NJ","Newark,",40.058324,-74.405661
"1861",1861,NA,NA,NA,NA
"1862",1862,NA,NA,NA,NA
"1863",1863,"MN","Minneapolis,",46.729553,-94.6859
"1864",1864,NA,NA,NA,NA
"1865",1865,"MN","Bloomington,",46.729553,-94.6859
"1866",1866,"CA","Jose,",36.778261,-119.417932
"1867",1867,NA,NA,NA,NA
"1868",1868,"MA","Cambridge,",42.407211,-71.382437
"1869",1869,NA,NA,NA,NA
"1870",1870,NA,NA,NA,NA
"1871",1871,"OR","Albany,",43.804133,-120.554201
"1872",1872,"NY","York,",43.299428,-74.217933
"1873",1873,NA,NA,NA,NA
"1874",1874,NA,NA,NA,NA
"1875",1875,NA,NA,NA,NA
"1876",1876,"IL","Chicago,",40.633125,-89.398528
"1877",1877,"MD","Valley,",39.045755,-76.641271
"1878",1878,"NJ","Cranbury,",40.058324,-74.405661
"1879",1879,"FL","Jacksonville,",27.664827,-81.515754
"1880",1880,"NY","York,",43.299428,-74.217933
"1881",1881,NA,NA,NA,NA
"1882",1882,"MN","Minneapolis,",46.729553,-94.6859
"1883",1883,"CO","Boulder,",39.550051,-105.782067
"1884",1884,NA,NA,NA,NA
"1885",1885,NA,NA,NA,NA
"1886",1886,"CA","Sunnyvale,",36.778261,-119.417932
"1887",1887,NA,NA,NA,NA
"1888",1888,NA,NA,NA,NA
"1889",1889,NA,NA,NA,NA
"1890",1890,"MD","Rockville,",39.045755,-76.641271
"1891",1891,"IN","Bedford,",40.551217,-85.602364
"1892",1892,"CA","Cupertino,",36.778261,-119.417932
"1893",1893,"NY","York,",43.299428,-74.217933
"1894",1894,"MA","Boston,",42.407211,-71.382437
"1895",1895,"FL","Petersburg,",27.664827,-81.515754
"1896",1896,NA,NA,NA,NA
"1897",1897,"ND","Forks,",47.551493,-101.002012
"1898",1898,"PA","Harrisburg,",41.203322,-77.194525
"1899",1899,"VA","Richmond,",37.431573,-78.656894
"1900",1900,NA,NA,NA,NA
"1901",1901,NA,NA,NA,NA
"1902",1902,"MS","NE,",32.354668,-89.398528
"1903",1903,NA,NA,NA,NA
"1904",1904,"CA","Sunnyvale,",36.778261,-119.417932
"1905",1905,NA,NA,NA,NA
"1906",1906,NA,NA,NA,NA
"1907",1907,NA,NA,NA,NA
"1908",1908,NA,NA,NA,NA
"1909",1909,"GA","Atlanta,",32.157435,-82.907123
"1910",1910,"CA","Clara,",36.778261,-119.417932
"1911",1911,"CA","Alto,",36.778261,-119.417932
